RMS CDW ID,General Offense Number,Offense Code,Offense Code Extension,Offense Type,Summary Offense Code,Summarized Offense Description,Date Reported,Occurred Date or Date Range Start,Occurred Date Range End,Hundred Block Location,District/Sector,Zone/Beat,Census Tract 2000,Longitude,Latitude,Location,Month,Year
1060821,2016383989,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/23/2016 04:13:00 PM,10/23/2016 04:13:00 PM,,14XX BLOCK OF BROADWAY,E,E2,8400.1008,-122.320770264,47.613517761,"(47.613517761, -122.320770264)",10,2016
1060860,2016349404,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/26/2016 02:13:00 PM,09/21/2016 05:30:00 PM,09/21/2016 08:00:00 PM,6XX BLOCK OF S JACKSON ST,K,K3,9200.1011,-122.325706482,47.599193573,"(47.599193573, -122.325706482)",9,2016
1060949,2016274137,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/30/2016 10:22:00 PM,07/22/2016 12:01:00 AM,07/28/2016 11:59:00 PM,97XX BLOCK OF 23 AV NE,L,L2,2000.1000,-122.304222107,47.699813843,"(47.699813843, -122.304222107)",7,2016
1060998,2016381373,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/21/2016 02:26:00 PM,10/21/2016 11:30:00 AM,10/21/2016 12:30:00 PM,38XX BLOCK OF BRIDGE WY N,B,B3,5400.4023,-122.343788147,47.653926849,"(47.653926849, -122.343788147)",10,2016
1061006,2016383689,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/23/2016 11:14:00 AM,10/22/2016 07:00:00 PM,10/23/2016 09:00:00 AM,63XX BLOCK OF 17 AV NE,U,U1,4400.1002,-122.309783936,47.675270081,"(47.675270081, -122.309783936)",10,2016
1061009,2016907064,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/15/2016 04:55:00 PM,10/15/2016 04:45:00 PM,10/15/2016 05:45:00 PM,21XX BLOCK OF WESTLAKE AV N,D,D2,6000.1003,-122.341255188,47.638870239,"(47.638870239, -122.341255188)",10,2016
1061039,2016384121,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/23/2016 06:18:00 PM,10/23/2016 06:18:00 PM,,7XX BLOCK OF N 103 ST,N,N3,1300.2011,-122.348709106,47.703613281,"(47.703613281, -122.348709106)",10,2016
1061365,2016377162,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/18/2016 11:29:00 AM,10/18/2016 11:29:00 AM,,27XX BLOCK OF 3 AV,D,D1,8001.1005,-122.349365234,47.617408752,"(47.617408752, -122.349365234)",10,2016
1061393,2016382482,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/22/2016 11:58:00 AM,10/20/2016 11:55:00 PM,10/21/2016 10:30:00 AM,6XX BLOCK OF W OLYMPIC PL,Q,Q2,6900.3026,-122.365562439,47.627479553,"(47.627479553, -122.365562439)",10,2016
1061480,2016323020,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/06/2016 11:30:00 AM,08/17/2016 06:30:00 PM,08/17/2016 09:00:00 PM,14XX BLOCK OF S LANE ST,G,G3,9000.2033,-122.313438416,47.596652985,"(47.596652985, -122.313438416)",9,2016
1061567,2016907124,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/18/2016 08:12:00 PM,10/18/2016 07:00:00 PM,10/18/2016 07:27:00 PM,123XX BLOCK OF 15 AV NE,L,L1,700.3004,-122.312644958,47.718509674,"(47.718509674, -122.312644958)",10,2016
1061578,2016907146,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/19/2016 09:13:00 PM,10/17/2016 12:00:00 AM,10/17/2016 06:00:00 PM,17XX BLOCK OF NW 58 ST,B,B1,4700.3011,-122.38054657,47.670906067,"(47.670906067, -122.38054657)",10,2016
1061880,2015284955,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,08/16/2015 03:51:00 PM,08/16/2015 11:19:00 AM,,54XX BLOCK OF 15 AV NW,B,B1,4700.3020,-122.376213074,47.66827774,"(47.66827774, -122.376213074)",8,2015
1062065,2015133259,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,04/23/2015 08:58:00 PM,04/20/2015 03:00:00 PM,04/21/2015 09:00:00 PM,65XX BLOCK OF 48 AV S,S,S2,11102.2005,-122.272636414,47.543827057,"(47.543827057, -122.272636414)",4,2015
1062548,2016387611,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/26/2016 11:58:00 AM,10/25/2016 12:00:00 AM,10/25/2016 08:00:00 AM,5XX BLOCK OF N 104 ST,J,J1,1701.3001,-122.351768494,47.704353333,"(47.704353333, -122.351768494)",10,2016
1063386,2015252779,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/23/2015 12:45:00 PM,07/20/2015 07:00:00 PM,07/20/2015 09:00:00 PM,LENORA ST / 4 AV,M,M2,7200.1068,-122.341331482,47.613830566,"(47.613830566, -122.341331482)",7,2015
1063458,201297350,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,03/31/2012 03:16:00 PM,03/30/2012 11:00:00 PM,03/31/2012 11:00:00 AM,9XX BLOCK OF N 34 ST,B,B3,5400.3031,-122.346092224,47.649040222,"(47.649040222, -122.346092224)",3,2012
1063468,2015315399,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/08/2015 09:48:00 PM,09/08/2015 08:00:00 PM,09/08/2015 08:20:00 PM,E CHERRY ST / 26 AV,G,G2,8800.2005,-122.298873901,47.607997894,"(47.607997894, -122.298873901)",9,2015
1063507,2011331826,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/09/2011 03:58:00 PM,10/09/2011 03:58:00 PM,,21XX BLOCK OF N NORTHLAKE WY,B,B3,5400.2012,-122.332496643,47.648296356,"(47.648296356, -122.332496643)",10,2011
1063819,2016905444,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,08/09/2016 05:32:00 PM,08/08/2016 05:45:00 PM,08/08/2016 08:00:00 PM,3XX BLOCK OF HARRISON ST,Q,Q3,7100.2001,-122.350852966,47.622085571,"(47.622085571, -122.350852966)",8,2016
1063979,2016389223,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/27/2016 03:23:00 PM,10/25/2016 08:00:00 AM,10/25/2016 05:00:00 PM,37XX BLOCK OF MONTLAKE BV NE,U,U3,5302.3006,-122.304397583,47.650062561,"(47.650062561, -122.304397583)",10,2016
1064017,2016907258,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/24/2016 05:11:00 PM,10/22/2016 01:00:00 AM,10/22/2016 08:00:00 AM,21XX BLOCK OF NE 54 ST,U,U1,4302.1002,-122.304962158,47.667991638,"(47.667991638, -122.304962158)",10,2016
1064064,2016390926,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/28/2016 08:55:00 PM,10/27/2016 09:45:00 PM,10/28/2016 06:35:00 PM,68XX BLOCK OF 51 AV NE,U,U3,4000.2011,-122.272949219,47.678489685,"(47.678489685, -122.272949219)",10,2016
1064146,2016388918,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/27/2016 04:28:00 PM,10/27/2016 03:40:00 AM,,17XX BLOCK OF 24 AV S,R,R2,9500.2030,-122.301300049,47.587596893,"(47.587596893, -122.301300049)",10,2016
1064297,2016390433,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/28/2016 01:59:00 PM,10/27/2016 07:30:00 PM,,14XX BLOCK OF S LANE ST,G,G3,9000.2033,-122.313438416,47.596652985,"(47.596652985, -122.313438416)",10,2016
1064348,2016382468,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/22/2016 01:23:00 PM,10/19/2016 07:00:00 PM,10/22/2016 09:00:00 AM,55XX BLOCK OF 34 AV NE,U,U3,4200.5023,-122.291435242,47.669418335,"(47.669418335, -122.291435242)",10,2016
1064381,2016907267,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/17/2016 06:09:00 PM,10/17/2016 08:00:00 AM,10/17/2016 05:00:00 PM,19XX BLOCK OF NE PACIFIC ST,U,U2,5302.2019,-122.309120178,47.651302338,"(47.651302338, -122.309120178)",10,2016
1064757,2016907196,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/22/2016 11:10:00 AM,09/22/2016 01:00:00 AM,09/29/2016 08:00:00 AM,70XX BLOCK OF 18 AV SW,F,F1,10800.2010,-122.357223511,47.541004181,"(47.541004181, -122.357223511)",10,2016
1064788,2016907207,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/22/2016 03:17:00 PM,09/01/2016 03:10:00 PM,09/09/2016 03:10:00 PM,70XX BLOCK OF 18 AV SW,F,F1,10800.2010,-122.357223511,47.541004181,"(47.541004181, -122.357223511)",10,2016
1064951,2015448340,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/28/2015 09:25:00 PM,12/28/2015 09:25:00 PM,,10XX BLOCK OF 6 AV N,Q,Q2,6700.2009,-122.344932556,47.628463745,"(47.628463745, -122.344932556)",12,2015
1065667,2016179284,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/22/2016 01:15:00 PM,05/21/2016 08:00:00 PM,05/22/2016 11:00:00 AM,88XX BLOCK OF STONE AV N,N,N3,1800.2000,-122.341323853,47.693264008,"(47.693264008, -122.341323853)",5,2016
1065865,2016907156,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/20/2016 11:56:00 AM,10/19/2016 09:00:00 PM,10/20/2016 11:00:00 AM,11XX BLOCK OF FAIRVIEW AV N,D,D3,6600.1041,-122.32888031,47.630302429,"(47.630302429, -122.32888031)",10,2016
1065919,2016907138,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/19/2016 04:45:00 PM,10/19/2016 12:05:00 PM,10/19/2016 01:30:00 PM,19XX BLOCK OF 2 AV,M,M1,8002.1003,-122.3411026,47.611347198,"(47.611347198, -122.3411026)",10,2016
1066036,2016393210,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/30/2016 05:20:00 PM,10/30/2016 04:10:00 PM,,NW 85 ST / 15 AV NW,J,J1,1600.3015,-122.376808167,47.690605164,"(47.690605164, -122.376808167)",10,2016
1066189,2016387083,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/25/2016 11:56:00 PM,10/25/2016 11:56:00 PM,,29XX BLOCK OF 1 AV,D,D1,8001.3020,-122.353172302,47.61730957,"(47.61730957, -122.353172302)",10,2016
1066971,2016907304,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/25/2016 03:44:00 PM,10/11/2016 06:30:00 PM,10/12/2016 04:30:00 PM,12XX BLOCK OF VALLEY ST,D,D3,6600.1043,-122.331703186,47.625965118,"(47.625965118, -122.331703186)",10,2016
1067156,2016392241,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/29/2016 09:49:00 PM,10/29/2016 08:00:00 PM,10/29/2016 08:05:00 PM,W MCGRAW ST / 32 AV W,Q,Q1,5600.5004,-122.398338318,47.639556885,"(47.639556885, -122.398338318)",10,2016
1067189,2016393773,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/31/2016 06:52:00 AM,10/26/2016 10:00:00 AM,10/31/2016 06:00:00 AM,21XX BLOCK OF 5 AV,D,D2,7200.1056,-122.341125488,47.614879608,"(47.614879608, -122.341125488)",10,2016
1067519,2016393135,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/30/2016 03:05:00 PM,10/29/2016 10:00:00 PM,10/30/2016 02:00:00 AM,4 AV / PIKE ST,M,M3,8100.2010,-122.336685181,47.610214233,"(47.610214233, -122.336685181)",10,2016
1067583,2016391774,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/29/2016 02:56:00 PM,10/28/2016 11:00:00 PM,10/29/2016 07:00:00 AM,11XX BLOCK OF FAIRVIEW AV N,D,D3,6600.1031,-122.32888031,47.630302429,"(47.630302429, -122.32888031)",10,2016
1068009,2016907376,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/28/2016 12:39:00 PM,10/27/2016 06:30:00 PM,10/27/2016 06:45:00 PM,PHINNEY AV N / N 35 ST,B,B2,4800.3053,-122.354476929,47.651409149,"(47.651409149, -122.354476929)",10,2016
1068013,2016907366,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/25/2016 11:18:00 AM,10/19/2016 08:00:00 PM,10/20/2016 11:00:00 AM,45XX BLOCK OF 17 AV NE,U,U1,5301.1007,-122.309509277,47.662162781,"(47.662162781, -122.309509277)",10,2016
1068383,2016399952,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/04/2016 05:56:00 PM,11/03/2016 10:00:00 PM,11/04/2016 07:00:00 AM,45XX BLOCK OF MERIDIAN AV N,B,B3,5100.1011,-122.333732605,47.661758423,"(47.661758423, -122.333732605)",11,2016
1068386,2016400392,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/05/2016 02:05:00 AM,11/05/2016 12:50:00 AM,11/05/2016 01:00:00 AM,134XX BLOCK OF ROOSEVELT WY N,N,N2,600.1007,-122.329612732,47.726467133,"(47.726467133, -122.329612732)",11,2016
1068568,2015353228,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/09/2015 10:02:00 AM,10/07/2015 10:00:00 AM,10/07/2015 07:00:00 PM,23XX BLOCK OF 5 AV,D,D2,7200.2024,-122.343727112,47.616413116,"(47.616413116, -122.343727112)",10,2015
1069024,2016907321,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/26/2016 04:59:00 PM,10/25/2016 09:00:00 PM,10/26/2016 04:30:00 AM,8XX BLOCK OF HIAWATHA PL S,G,G3,9400.2002,-122.309669495,47.595153809,"(47.595153809, -122.309669495)",10,2016
1069037,2012399272,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/21/2012 04:43:00 PM,11/20/2012 06:00:00 PM,11/21/2012 06:45:00 AM,1008 1 / 2 E DENNY WY,E,E1,7500.5005,-122.319320679,47.618835449,"(47.618835449, -122.319320679)",11,2012
1069179,2016394441,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/31/2016 03:59:00 PM,10/31/2016 04:01:00 AM,,23XX BLOCK OF BIGELOW AV N,Q,Q2,6700.4003,-122.34828949,47.639541626,"(47.639541626, -122.34828949)",10,2016
1069230,2016395874,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/01/2016 10:48:00 PM,11/01/2016 02:00:00 PM,11/01/2016 04:30:00 PM,19XX BLOCK OF PIKE PL,M,M1,8002.1008,-122.342819214,47.610019684,"(47.610019684, -122.342819214)",11,2016
1069447,2016402091,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/06/2016 03:23:00 PM,11/06/2016 10:00:00 AM,11/06/2016 01:00:00 PM,112XX BLOCK OF GREENWOOD AV N,N,N1,1400.1003,-122.355499268,47.711437225,"(47.711437225, -122.355499268)",11,2016
1069548,2016278735,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,08/03/2016 10:32:00 AM,08/02/2016 08:30:00 PM,08/03/2016 08:00:00 AM,22XX BLOCK OF NE 46 ST,U,U1,4302.2011,-122.303993225,47.661804199,"(47.661804199, -122.303993225)",8,2016
1069900,2016402879,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/07/2016 03:46:00 PM,11/07/2016 08:26:00 AM,,21XX BLOCK OF N 35 ST,B,B3,5400.2018,-122.333297729,47.649181366,"(47.649181366, -122.333297729)",11,2016
1070179,2016351950,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/28/2016 10:48:00 AM,09/22/2016 08:31:00 AM,,24XX BLOCK OF 4 AV,D,D1,7200.2017,-122.345703125,47.616413116,"(47.616413116, -122.345703125)",9,2016
1070243,2016403280,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/07/2016 04:34:00 PM,11/06/2016 05:00:00 PM,11/07/2016 07:00:00 AM,8 AV S / S PORTLAND ST,F,F1,11200.2023,-122.322799683,47.533378601,"(47.533378601, -122.322799683)",11,2016
1070390,2016374914,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/16/2016 04:25:00 PM,10/16/2016 03:20:00 PM,10/16/2016 04:00:00 PM,11XX BLOCK OF 8 AV,E,E3,8200.2,-122.329452515,47.609016418,"(47.609016418, -122.329452515)",10,2016
1070555,2016403562,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/07/2016 06:03:00 PM,11/07/2016 08:30:00 AM,11/07/2016 05:30:00 PM,7XX BLOCK OF BROADWAY,E,E3,8400.2012,-122.320755005,47.608657837,"(47.608657837, -122.320755005)",11,2016
1070622,2016367274,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/10/2016 12:08:00 PM,10/09/2016 08:30:00 PM,10/09/2016 10:30:00 PM,36XX BLOCK OF 1 AV S,O,O2,9300.3127,-122.334205627,47.569889069,"(47.569889069, -122.334205627)",10,2016
1070800,2016404267,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/08/2016 08:44:00 AM,11/07/2016 09:00:00 AM,11/07/2016 07:10:00 PM,105XX BLOCK OF AURORA AV N,N,N3,1300.2001,-122.344703674,47.705799103,"(47.705799103, -122.344703674)",11,2016
1070892,2016907441,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/30/2016 05:00:00 PM,10/30/2016 12:00:00 PM,10/30/2016 03:45:00 PM,46XX BLOCK OF 22 AV NE,U,U1,4302.2011,-122.304122925,47.662532806,"(47.662532806, -122.304122925)",10,2016
1071423,2016907440,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/30/2016 03:07:00 PM,10/29/2016 06:00:00 PM,10/29/2016 06:10:00 PM,2XX BLOCK OF 5 AV N,Q,Q3,7200.1024,-122.347610474,47.620227814,"(47.620227814, -122.347610474)",10,2016
1072461,2016406233,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/09/2016 06:28:00 PM,11/09/2016 07:45:00 AM,11/09/2016 06:28:00 PM,5XX BLOCK OF 5 AV N,Q,Q3,7200.1013,-122.347579956,47.623901367,"(47.623901367, -122.347579956)",11,2016
1072823,2016406423,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/09/2016 11:05:00 PM,11/09/2016 11:05:00 PM,,9XX BLOCK OF N 73 ST,J,J3,2800.3001,-122.345436096,47.681797028,"(47.681797028, -122.345436096)",11,2016
1072836,2016406890,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/10/2016 11:04:00 AM,11/04/2016 04:30:00 PM,11/10/2016 10:15:00 AM,85XX BLOCK OF INTERLAKE AV N,N,N3,1800.2014,-122.340232849,47.691440582,"(47.691440582, -122.340232849)",11,2016
1072852,2016408119,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/11/2016 07:23:00 AM,11/11/2016 05:45:00 AM,11/11/2016 06:30:00 AM,53XX BLOCK OF LEARY AV NW,B,B1,4700.4026,-122.382240295,47.666770935,"(47.666770935, -122.382240295)",11,2016
1073535,2015347894,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/05/2015 06:59:00 AM,10/04/2015 02:00:00 PM,10/04/2015 08:00:00 PM,14XX BLOCK OF NE 42 ST,U,U2,5301.3009,-122.312637329,47.658309937,"(47.658309937, -122.312637329)",10,2015
1074030,2016907505,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/31/2016 12:50:00 PM,10/31/2016 04:00:00 AM,10/31/2016 04:10:00 AM,13XX BLOCK OF ALKI AV SW,W,W1,9600.5014,-122.391670227,47.59197998,"(47.59197998, -122.391670227)",10,2016
1074086,2016384931,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/24/2016 02:17:00 PM,10/23/2016 09:30:00 PM,10/24/2016 12:30:00 AM,BOYLSTON AV E / E HARRISON ST,E,E1,7401.4000,-122.32308197,47.621997833,"(47.621997833, -122.32308197)",10,2016
1074505,2016311827,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,08/28/2016 03:23:00 PM,08/27/2016 10:00:00 PM,08/28/2016 09:00:00 AM,3XX BLOCK OF NE 54 ST,B,B3,4500.2027,-122.324203491,47.667877197,"(47.667877197, -122.324203491)",8,2016
1074577,2016412130,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/14/2016 03:35:00 PM,11/14/2016 01:15:00 PM,,45XX BLOCK OF DELRIDGE WY SW,F,F1,9900.2019,-122.363121033,47.561988831,"(47.561988831, -122.363121033)",11,2016
1074589,2016411013,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/13/2016 03:02:00 PM,11/12/2016 11:00:00 AM,11/12/2016 03:00:00 PM,37XX BLOCK OF BROOKLYN AV NE,U,U2,5302.2011,-122.31451416,47.652702332,"(47.652702332, -122.31451416)",11,2016
1074591,2016907518,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/09/2016 09:39:00 PM,11/09/2016 08:20:00 AM,11/09/2016 03:15:00 PM,37XX BLOCK OF MONTLAKE BV NE,U,U3,5302.3006,-122.304397583,47.650062561,"(47.650062561, -122.304397583)",11,2016
1074654,2016907508,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/25/2016 11:46:00 AM,07/07/2016 10:00:00 AM,07/08/2016 10:00:00 AM,61XX BLOCK OF NE RADFORD DR,U,U3,4100.1001,-122.259925842,47.674125671,"(47.674125671, -122.259925842)",10,2016
1074757,2016405914,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/09/2016 01:44:00 PM,11/04/2016 12:01:00 AM,11/09/2016 01:00:00 PM,42XX BLOCK OF DAYTON AV N,B,B2,4900.4007,-122.352073669,47.658348083,"(47.658348083, -122.352073669)",11,2016
1074805,2016381130,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/21/2016 11:02:00 AM,10/21/2016 11:02:00 AM,,34XX BLOCK OF SW 114 ST,W,W3,12100.201,-122.375869751,47.501373291,"(47.501373291, -122.375869751)",10,2016
1074982,2016146630,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,04/28/2016 09:00:00 AM,04/28/2016 09:00:00 AM,,39XX BLOCK OF 9 AV S,O,O2,9300.3117,-122.321342468,47.569396973,"(47.569396973, -122.321342468)",4,2016
1075355,2016330415,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/12/2016 04:05:00 AM,09/12/2016 03:27:00 AM,,48XX BLOCK OF SAND POINT WY NE,U,U3,4100.4008,-122.283157349,47.664581299,"(47.664581299, -122.283157349)",9,2016
1075487,2016907573,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/04/2016 12:40:00 AM,11/03/2016 08:05:00 PM,11/03/2016 11:30:00 PM,52XX BLOCK OF FAUNTLEROY WY SW,W,W2,10500.2008,-122.381561279,47.554725647,"(47.554725647, -122.381561279)",11,2016
1075497,2016907571,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/03/2016 10:13:00 PM,11/03/2016 08:45:00 PM,11/03/2016 09:55:00 PM,28XX BLOCK OF NW 56 ST,B,B1,3200.3003,-122.394264221,47.669467926,"(47.669467926, -122.394264221)",11,2016
1075498,2016907562,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/03/2016 03:53:00 PM,11/03/2016 11:00:00 AM,11/03/2016 02:30:00 PM,50XX BLOCK OF 8 AV NE,U,U1,4500.1011,-122.319534302,47.666034698,"(47.666034698, -122.319534302)",11,2016
1075500,2016907566,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/03/2016 06:25:00 PM,11/03/2016 07:10:00 AM,11/03/2016 09:00:00 AM,17XX BLOCK OF NW IONE PL,B,B1,4700.4028,-122.379051208,47.666625977,"(47.666625977, -122.379051208)",11,2016
1075962,2016412761,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/15/2016 05:56:00 AM,11/14/2016 07:40:00 AM,11/14/2016 10:00:00 AM,28XX BLOCK OF 22 AV W,Q,Q1,5802.1008,-122.384651184,47.64566803,"(47.64566803, -122.384651184)",11,2016
1076116,2016397176,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/02/2016 05:28:00 PM,11/02/2016 03:00:00 PM,11/02/2016 05:00:00 PM,22XX BLOCK OF WESTLAKE AV,D,D2,7300.3020,-122.338439941,47.618244171,"(47.618244171, -122.338439941)",11,2016
1076261,2016907635,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/04/2016 04:47:00 PM,11/03/2016 11:00:00 PM,11/04/2016 07:15:00 AM,17XX BLOCK OF NW IONE PL,B,B1,4700.4028,-122.379051208,47.666625977,"(47.666625977, -122.379051208)",11,2016
1076651,2016306584,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,08/24/2016 09:14:00 PM,08/24/2016 09:14:00 PM,,N 84 ST / AURORA AV N,J,J3,2700.4004,-122.344520569,47.689834595,"(47.689834595, -122.344520569)",8,2016
1077105,2016907605,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/12/2016 09:13:00 AM,11/09/2016 05:30:00 PM,11/09/2016 10:00:00 PM,37XX BLOCK OF MONTLAKE BV NE,U,U3,5302.3006,-122.304397583,47.650062561,"(47.650062561, -122.304397583)",11,2016
1077114,2016907758,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/08/2016 08:12:00 AM,11/08/2016 03:05:00 AM,11/08/2016 03:10:00 AM,3XX BLOCK OF N 103 ST,J,J1,1701.3008,-122.354095459,47.703632355,"(47.703632355, -122.354095459)",11,2016
1077119,2016907757,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/06/2016 12:45:00 PM,11/06/2016 01:30:00 AM,11/06/2016 01:35:00 AM,3XX BLOCK OF N 103 ST,J,J1,1701.3008,-122.354095459,47.703632355,"(47.703632355, -122.354095459)",11,2016
1077126,2016907744,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/15/2016 03:31:00 PM,11/06/2016 04:00:00 AM,11/15/2016 04:00:00 AM,122XX BLOCK OF STONE AV N,N,N2,600.3007,-122.34223938,47.719104767,"(47.719104767, -122.34223938)",11,2016
1077127,2016907745,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/15/2016 04:12:00 PM,11/14/2016 05:00:00 PM,11/14/2016 05:30:00 PM,45XX BLOCK OF 19 AV NE,U,U1,5301.1009,-122.307228088,47.662155151,"(47.662155151, -122.307228088)",11,2016
1077128,2016907792,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/07/2016 12:45:00 PM,11/07/2016 09:30:00 AM,11/07/2016 10:00:00 AM,96XX BLOCK OF COLLEGE WY N,N,N3,1900.1021,-122.33505249,47.698677063,"(47.698677063, -122.33505249)",11,2016
1077130,2016907797,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/07/2016 03:09:00 PM,07/05/2016 03:05:00 PM,07/05/2016 03:05:00 PM,47XX BLOCK OF 30 AV NE,U,U3,4301.1010,-122.29561615,47.663917542,"(47.663917542, -122.29561615)",11,2016
1077131,2016907813,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/07/2016 09:47:00 PM,11/07/2016 05:00:00 PM,11/07/2016 08:50:00 PM,9XX BLOCK OF N NORTHLAKE WY,B,B3,5400.2038,-122.345977783,47.648643494,"(47.648643494, -122.345977783)",11,2016
1077132,2016907895,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/09/2016 07:25:00 PM,11/01/2016 04:05:00 PM,11/09/2016 05:10:00 PM,28XX BLOCK OF NW 59 ST,B,B1,3200.5011,-122.394264221,47.671653748,"(47.671653748, -122.394264221)",11,2016
1077133,2016907897,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/09/2016 08:54:00 PM,10/07/2016 08:35:00 PM,10/08/2016 08:35:00 PM,11XX BLOCK OF NE 41 ST,U,U2,5301.4003,-122.316123962,47.656867981,"(47.656867981, -122.316123962)",11,2016
